date;weekday;category;name;employees;students;type
2018-07-19;Thu;Tagessuppe;Tomaten-Gemüsesuppe;;;2
2018-07-19;Thu;Tagessuppe;Kirschkaltschale;;;2
2018-07-20;Fri;Angebote;Zelt Burger, (Frikadelle, krosser Bacon, roten Zwiebeln, Tomate, Käse und Salat) dazu Pommes frites;4,74;2,99;0
2018-07-20;Fri;Angebote;Burritos-Mexikanische Tortilla mit Chilli con Carne gefüllt;4,14;2,39;0
2018-07-20;Fri;Angebote;Vegane Plinsen mit Apfelmus;3,75;2,0;2
2018-07-20;Fri;Angebote;Panierter Edamer Käse mit Tatarensoße, Petersilienkartoffeln und Salat;4,46;2,71;1
2018-07-20;Fri;Pasta;Pasta mit Rucolapesto;;;2
2018-07-20;Fri;Pasta;Ragù napoletano;;;0
2018-07-20;Fri;Pasta;Pastasoße mit Champignons und getrockneten Tomaten;;;1
2018-07-20;Fri;Ofenfrisch;Pizza Hawaii mit Kochschinken und Ananas;3,76;2,66;0
2018-07-20;Fri;Ofenfrisch;Pizza Hellas mit Tomaten, Oliven, roten Zwiebeln und Hirtenkäse;3,76;2,66;1
2018-07-20;Fri;Tagessuppe;Kirschkaltschale;;;2
2018-07-20;Fri;Tagessuppe;Hackfleisch-Lauchsuppe;;;0
2018-07-20;Fri;Tagessuppe;Käsesuppe;;;1
2018-07-23;Mon;Angebote;Schweinerückenschnitzel mit Zwiebelpanade, dazu Romanesco und Schwenkkartoffeln;4,81;3,06;0
2018-07-23;Mon;Angebote;Schweizer Hackbraten mit buntem Gemüse und Petersilienkartoffeln;4,22;2,47;0
2018-07-23;Mon;Angebote;Blumenkohl und Wurzelgemüse in Kräuterrahm mit gerösteten Sonnenblumenkernen, dazu Petersilienkartoffeln;4,0;2,25;2
2018-07-23;Mon;Angebote;Japchae-Gebratene Reisnudeln mit Gemüse und Tofu, dazu Salat;4,74;2,99;2
2018-07-23;Mon;Pasta;Ricotta-Weißweinsoße mit gebratenen Tofu;;;1
2018-07-23;Mon;Pasta;Chili con carne;;;0
2018-07-23;Mon;Pasta;Pasta mit Thaipesto;;;2
2018-07-23;Mon;Tagessuppe;Karotten-Ingwersuppe;;;2
2018-07-23;Mon;Tagessuppe;Erbsencremesuppe;;;1
2018-07-23;Mon;Tagessuppe;Okroshka-Kalte russische Suppe;;;1
2018-07-24;Tue;Angebote;Seelachs Knusperpanade mit Rahmspinat und Thymiankartoffeln;4,74;2,99;0
2018-07-24;Tue;Angebote;Gebratene Salbei-Gnocchis auf Tomaten-Zucchiniragout und Salat;4,44;2,69;2
2018-07-24;Tue;Angebote;Kürbisrisotto mit Frühlingszwiebeln, Samosateigtaschen und Sweet-Chili-Dip;4,44;2,69;1
2018-07-24;Tue;Pasta;Tomatensoße mit Antipasti;;;2
2018-07-24;Tue;Pasta;Carbonara;;;0
2018-07-24;Tue;Pasta;Pasta mit Thaipesto;;;2
2018-07-24;Tue;Ofenfrisch;Pizza Quattro formaggi mit Cheddar, Gouda, Hirtenkäse und Mozzarella;3,76;2,66;1
2018-07-24;Tue;Tagessuppe;Karotten-Ingwersuppe;;;2
2018-07-24;Tue;Tagessuppe;Erbsencremesuppe;;;1
2018-07-24;Tue;Tagessuppe;Okroshka-Kalte russische Suppe;;;1
2018-07-25;Wed;Angebote;Schweineschnitzel mit Tomatensoße, Erbsen und Spätzle;4,52;2,77;0
2018-07-25;Wed;Angebote;Jägerschnitzel (panierte Jagdwurst) mit Tomatensoße und Spirelli;;;0
2018-07-25;Wed;Angebote;Kaiserschmarrn mit Apfelmus;4,1;2,35;1
2018-07-25;Wed;Pasta;Sojabolognese;;;2
2018-07-25;Wed;Pasta;Tomatensoße Bolognese;;;0
2018-07-25;Wed;Pasta;Pasta mit Thaipesto;;;2
2018-07-25;Wed;Ofenfrisch;Flammkuchen mit Schmand, Bauchspeck und Lauch;3,76;2,66;0
2018-07-25;Wed;Ofenfrisch;Pizza Quattro formaggi mit Cheddar, Gouda, Hirtenkäse und Mozzarella;3,76;2,66;1
2018-07-25;Wed;Tagessuppe;Blumenkohl-Romanesco-Käsesuppe;;;1
2018-07-25;Wed;Tagessuppe;Kartoffelsuppe mit Speck (Wiener: 0,74 € / Paar Wiener: 1,42 €);;;0
2018-07-25;Wed;Tagessuppe;Okroshka-Kalte russische Suppe;;;1
2018-07-26;Thu;Angebote;Mariniertes Schweineschnitzel, paniert mit Grissinis und italienischem Hartkäse auf mediterranem Nudelsalat;5,08;3,33;0
2018-07-26;Thu;Angebote;Schweineschnitzel mit Zitronenecke  auf mediterranem Nudelsalat;4,0;2,25;0
2018-07-26;Thu;Angebote;Zucchini-Pakoras mit Paprika-Joghurtsoße, Couscous und Salat;4,24;2,49;2
2018-07-26;Thu;Angebote;Tofuschnitzel mit Erdnusspanade, dazu hausgemachter Buchweizenbrätling und Mediterranem Gemüse Tomatenragout;4,18;2,43;1
2018-07-26;Thu;Pasta;Fruchtige Tomatensoße mit Chorizo;;;0
2018-07-26;Thu;Pasta;Gorgonzola-Spinatsoße;;;0
2018-07-26;Thu;Pasta;Pasta mit Thaipesto;;;2
2018-07-26;Thu;Ofenfrisch;Flammkuchen mit Schmand, Bauchspeck und Lauch;3,76;2,66;0
2018-07-26;Thu;Ofenfrisch;Pizza Quattro formaggi mit Cheddar, Gouda, Hirtenkäse und Mozzarella;3,76;2,66;1
2018-07-26;Thu;Tagessuppe;Kartoffelsuppe mit Speck (Wiener: 0,74 € / Paar Wiener: 1,42 €);;;0
2018-07-26;Thu;Tagessuppe;Asiatische Kokossuppe;;;2
2018-07-26;Thu;Tagessuppe;Okroshka-Kalte russische Suppe;;;1
2018-07-27;Fri;Angebote;Pulled Beef Burger mit Cole Slaw (Amerikanischer Weißkohlsalat) und Pommes frites;6,19;4,44;0
2018-07-27;Fri;Angebote;Rahmspinat mit Rührei, dazu Petersilienkartoffeln;4,0;2,25;0
2018-07-27;Fri;Angebote;Veganer Falafelburger (Tomate, rote Zwiebel, Salat und Chilicreme) ODER Vegetarischer Burger mit Käse-Reisbrätling, dazu Pommes frites;;;1
2018-07-27;Fri;Angebote;Süßkartoffel-Kokos-Sojacurry mit Kurkuma Reis und Salat;4,38;2,63;2
2018-07-27;Fri;Pasta;Broccolirahmsoße mit Hirtenkäse;;;1
2018-07-27;Fri;Pasta;Geschnetzeltes Jäger Art;;;0
2018-07-27;Fri;Pasta;Pasta mit Thaipesto;;;2
2018-07-27;Fri;Ofenfrisch;Flammkuchen mit Schmand, Bauchspeck und Lauch;3,76;2,66;0
2018-07-27;Fri;Ofenfrisch;Pizza Quattro formaggi mit Cheddar, Gouda, Hirtenkäse und Mozzarella;3,76;2,66;1
2018-07-27;Fri;Tagessuppe;Okroshka-Kalte russische Suppe;;;1
2018-07-27;Fri;Tagessuppe;Chili con Carne;;;0
2018-07-30;Mon;Angebote;Frikadelle in deftiger Bratensoße mit Schmorkraut und Rösti;4,0;2,25;0
2018-07-30;Mon;Angebote;Szegediner Sojagulasch mit Kartoffelklößen und Salat;4,18;2,43;2
2018-07-30;Mon;Angebote;Käsespätzle mit buntem Salat;4,06;2,31;1
2018-07-30;Mon;Pasta;Linsenbolognese;;;2
2018-07-30;Mon;Pasta;Hackfleisch-Zucchinisoße;;;0
2018-07-30;Mon;Pasta;Pasta mit Thaipesto;;;2
2018-07-30;Mon;Ofenfrisch;"Pizza ""Pulled Beef"" mit Zwiebeln und Paprika";3,76;2,66;0
2018-07-30;Mon;Ofenfrisch;Pizza mit Hirtenkäse und Blattspinat;3,76;2,66;1
2018-07-30;Mon;Tagessuppe;Süßkartoffel-Kokossuppe;;;2
2018-07-30;Mon;Tagessuppe;Soljanka;;;0
2018-07-30;Mon;Tagessuppe;Himbeer-Johannisbeerkaltschale;;;2
2018-07-31;Tue;Angebote;Grillteller mit gegrilltem Schweinsfilet, ungarischer Bratwurst und Chicken Wings, dazu BBQ-Dip und Steak fries;5,74;3,99;0
2018-07-31;Tue;Angebote;Hähnchen Forstmeister Art mit Spätzle und Salat;4,18;2,43;0
2018-07-31;Tue;Angebote;Imam Bayildi vegan mit Pizzaschmelz, dazu fruchtige Tomatensoße;4,74;2,99;1
2018-07-31;Tue;Angebote;Buntes Paprikaragout mit Linsenreis oder Schwenkkartoffeln, dazu Salat;4,0;2,25;2
2018-07-31;Tue;Pasta;Tomatensoße mit Oliven;;;2
2018-07-31;Tue;Pasta;Pastasoße mit Bauchspeck und Spinat;;;0
2018-07-31;Tue;Pasta;Pasta mit Thaipesto;;;2
2018-07-31;Tue;Tagessuppe;Süßkartoffel-Kokossuppe;;;2
2018-07-31;Tue;Tagessuppe;Soljanka;;;0
2018-07-31;Tue;Tagessuppe;Himbeer-Johannisbeerkaltschale;;;2
2018-08-01;Wed;Angebote;Mariniertes Seelachsfilet mit Kartoffel-Gurkensalat;4,67;2,92;0
2018-08-01;Wed;Angebote;Karotten-Sesamschnitzel mit Petersiliensoße und Gemüsekartoffeln;4,0;2,25;1
2018-08-01;Wed;Angebote;Burrito gefüllt mit grünem Spargel, Falafel, Rucola, Radieschen und Walnüssen, dazu bunter Salat mit Erdbeer-Dressing;5,4;3,65;2
2018-08-01;Wed;Pasta;Gemüsebolognese;;;2
2018-08-01;Wed;Pasta;Pasta mit Thaipesto;;;2
2018-08-01;Wed;Tagessuppe;Hackfleisch-Lauchsuppe;;;0
2018-08-01;Wed;Tagessuppe;Broccolisuppe;;;1
2018-08-01;Wed;Tagessuppe;Himbeer-Johannisbeerkaltschale;;;2
2018-08-02;Thu;Angebote;Paniertes Schweineschnitzel mit Cremechampignons, Pommes frites oder Petersilienkartoffeln;4,74;2,99;0
2018-08-02;Thu;Angebote;Zucchini im Cornflakesmantel mit feurig-fruchtiger Tomatensoße und gebratenen Currykartoffeln;4,2;2,45;2
2018-08-02;Thu;Pasta;Feurige Käsesoße;;;1
2018-08-02;Thu;Pasta;Pasta mit Thaipesto;;;2
2018-08-02;Thu;Ofenfrisch;"Pizza ""Kentucky"" mit Broccoli, Zwiebeln und Hähnchenfleisch";3,76;2,66;0
2018-08-02;Thu;Tagessuppe;Broccolisuppe;;;1
2018-08-02;Thu;Tagessuppe;Rote Linsensuppe;;;1
2018-08-02;Thu;Tagessuppe;Himbeer-Johannisbeerkaltschale;;;2
2018-08-03;Fri;Angebote;"Pulled Turkey Burger mit ""Magic Dust Rub"", Guacamole, Mango-Kürbischutney und Pommes frites";4,74;2,99;0
2018-08-03;Fri;Angebote;Apfel-Milchreis mit Zucker/Zimt und Erdbeeren;3,74;1,99;1
2018-08-03;Fri;Angebote;Veggi Burger Ratatouille Style mit Pommes frites;4,74;2,99;2
2018-08-03;Fri;Angebote;Vegane Maultaschen mit Rahmspinat und kleinen Möhren;4,74;2,99;2
2018-08-03;Fri;Pasta;Pasta mit Zucchini-Basilikum-Pesto;;;2
2018-08-03;Fri;Pasta;Bohnensugo;;;2
2018-08-03;Fri;Pasta;Currygeschnetzeltes;;;0
2018-08-03;Fri;Ofenfrisch;Pizza mit Hirtenkäse und Blattspinat;3,76;2,66;1
2018-08-03;Fri;Ofenfrisch;"Pizza ""Kentucky"" mit Broccoli, Zwiebeln und Hähnchenfleisch";3,76;2,66;0
2018-08-03;Fri;Tagessuppe;Himbeer-Johannisbeerkaltschale;;;2
2018-08-03;Fri;Tagessuppe;Rote Linsensuppe;;;1
2018-08-03;Fri;Tagessuppe;Paprikasuppe;;;1
2018-08-06;Mon;Angebote;Rindfleischpfanne mit Champignons und Mischpilzen an gebratenen Spätzle mit Gemüsestreifen oder Petersilienkartoffeln, dazu Salat;4,61;2,86;0
2018-08-06;Mon;Angebote;Krautnudeln mit Salami und Salat;4,0;2,25;0
2018-08-06;Mon;Angebote;Kichererbsenbällchen mit scharfer Tomatensalsa und Couscous;4,0;2,25;2
2018-08-06;Mon;Angebote;Polenta-Pancake mit scharfen Grillgemüse und Salat;4,24;2,49;1
2018-08-06;Mon;Pasta;Pilz-Auberginen-Sugo;;;2
2018-08-06;Mon;Pasta;Knoblauchsoße mit Hackfleisch und Tomaten;;;0
2018-08-06;Mon;Pasta;Pasta mit Zucchini-Basilikum-Pesto;;;2
2018-08-06;Mon;Tagessuppe;Paprikasuppe;;;1
2018-08-06;Mon;Tagessuppe;Zucchinicremesuppe;;;2
2018-08-06;Mon;Tagessuppe;Tomaten-Pfirsichkaltschale (Wahlweise vegetarisch mit Hirtenkäse);;;2
2018-08-07;Tue;Angebote;Fish & Chips mit Aioli-Dip;5,08;3,33;0
2018-08-07;Tue;Angebote;Schweinesteak mit Sauerkraut, Kartoffelklößen oder Hefeknödel;4,22;2,47;0
2018-08-07;Tue;Angebote;Auberginen im Haferflockenmantel mit fruchtiger Tomatensoße, Gemüsebulgur oder Petersilienkartoffeln und Salat;4,0;2,25;2
2018-08-07;Tue;Angebote;Austernpilze und Champignons in Rahmsoße mit Kartoffelrösti und Salat;4,39;2,64;2
2018-08-07;Tue;Pasta;Tomatensoße mit Ricotta;;;1
2018-08-07;Tue;Pasta;Pasta mit Zucchini-Basilikum-Pesto;;;2
2018-08-07;Tue;Pasta;Putenragout mit Champignons;;;0
2018-08-07;Tue;Ofenfrisch;Pizza Buscetta mit Rucola, marinierten Tomaten und gehobelten Ital. Hartkäse;;;0
2018-08-07;Tue;Ofenfrisch;Pizza Bel Paese mit Tomaten und Hirtenkäse;3,76;2,66;1
2018-08-07;Tue;Tagessuppe;Hackfleisch-Tomatensuppe;;;0
2018-08-07;Tue;Tagessuppe;Geflügelcurry;;;0
2018-08-07;Tue;Tagessuppe;Tomaten-Pfirsichkaltschale (Wahlweise vegetarisch mit Hirtenkäse);;;2
2018-08-08;Wed;Entenbruststreifen auf Wokgemüse, dazu gebratene Mie Nudeln (Auch fleischlos möglich;2,50 €/ 4,25 €);6,11;4,36;0
2018-08-08;Wed;Angebote;Wiener Backhähnchenkeule mit Mediterranem Kartoffelsalat;;;0
2018-08-08;Wed;Angebote;Seitan-Currywurst mit Pommes frites und Salat;4,22;2,47;2
2018-08-08;Wed;Angebote;Spanische Kartoffeln mit grüner Mayonnaise (vegan) und Salat;3,95;2,2;2
2018-08-08;Wed;Pasta;Quorn-Gulaschsoße;;;1
2018-08-08;Wed;Pasta;Tomatensoße Bolognese;;;0
2018-08-08;Wed;Pasta;Pasta mit Zucchini-Basilikum-Pesto;;;2
2018-08-08;Wed;Tagessuppe;Fruchtige Karotten-Kokossuppe;;;2
2018-08-08;Wed;Tagessuppe;Tomaten-Pfirsichkaltschale (Wahlweise vegetarisch mit Hirtenkäse);;;2
2018-08-09;Thu;Angebote;Schweineschnitzel mit Remouladensoße, Bratkartoffeln und Griechischem Bohnensalat;4,74;2,99;0
2018-08-09;Thu;Angebote;Schweineschnitzel mit Zitronenecke und Pommes frites;4,0;2,25;0
2018-08-09;Thu;Angebote;Chili sin carne mit Kräuterreis und Salat;4,0;2,25;2
2018-08-09;Thu;Pasta;Frischkäsesoße mit Austernpilzen;;;1
2018-08-09;Thu;Pasta;Fruchtige Tomatensoße mit Schinken, Salami und Paprika;;;0
2018-08-09;Thu;Pasta;Pasta mit Zucchini-Basilikum-Pesto;;;2
2018-08-09;Thu;Ofenfrisch;Pizza Buscetta mit Chorizo, Rucola, marinierten Tomaten und gehobelten Ital. Hartkäse;3,76;2,66;0
2018-08-09;Thu;Ofenfrisch;Pizza Bel Paese mit Tomaten und Hirtenkäse;3,76;2,66;1
2018-08-09;Thu;Tagessuppe;Fruchtige Karotten-Kokossuppe;;;2
2018-08-09;Thu;Tagessuppe;Quorn-Feuertopf;;;1
2018-08-09;Thu;Tagessuppe;Tomaten-Pfirsichkaltschale (Wahlweise vegetarisch mit Hirtenkäse);;;2
2018-08-10;Fri;Angebote;Schnitzelburger mit Curry Dip und Preiselbeeren , dazu Pommes frites;5,08;3,33;0
2018-08-10;Fri;Angebote;Veggi-Burger, dazu Rosmarin Fries;4,74;2,99;2
2018-08-10;Fri;Angebote;Kressepfannkuchen mit lauwarmer Antipasti und Kräuterquark-Dip;4,46;2,71;1
2018-08-10;Fri;Pasta;Soße alla sicilliana;;;1
2018-08-10;Fri;Pasta;Pasta mit Zucchini-Basilikum-Pesto;;;2
2018-08-10;Fri;Ofenfrisch;Pizza Bel Paese mit Tomaten und Hirtenkäse;3,76;2,66;1
2018-08-10;Fri;Tagessuppe;Tomaten-Pfirsichkaltschale (Wahlweise vegetarisch mit Hirtenkäse);;;2
2018-08-10;Fri;Tagessuppe;Fruchtige Karotten-Kokossuppe;;;2
2018-08-13;Mon;Angebote;Paprikaschote nach Griechischer Art mit fruchtiger Tomatensoße und Kurkumareis;;;0
2018-08-13;Mon;Angebote;Panierte Hähnchenbrust auf Chili sin Carne, dazu Reis;4,14;2,39;0
2018-08-13;Mon;Angebote;Pastasotto mit frittierten Teigtaschen und Curry-Gemüsefüllung, dazu Salat;4,0;2,25;2
2018-08-13;Mon;Angebote;Kartoffelpuffer Gärtnerin Art mit Apfelmus oder Kräuterquark und Salat;;;1
2018-08-13;Mon;Pasta;Pastasoße Vesuvianna mit Tomaten, Oliven und Kapern;;;2
2018-08-13;Mon;Pasta;Tomatensoße mit Schinken und Hackfleisch;;;0
2018-08-13;Mon;Pasta;Pasta mit Petersilienpesto;;;2
2018-08-13;Mon;Ofenfrisch;Pizza Tonno mit Thunfisch, Zwiebeln und Mais;3,76;2,66;0
2018-08-13;Mon;Ofenfrisch;Pizza Caprese mit Tomaten, Basilikum und Mozzarella;;;1
2018-08-13;Mon;Tagessuppe;Blaubeer-Buttermilchkaltschale;;;1
2018-08-14;Tue;Angebote;Gebackenes Seelachsfilet mit Dillsoße, Schwenkkartoffeln und Salat;4,79;3,04;0
2018-08-14;Tue;Angebote;Hähnchenschnitzel an Pfefferhollandaise mit Limonentagliatelle;;;0
2018-08-14;Tue;Angebote;Burritos gefüllt mit fruchtigem Mango-Chutney, Cheddar und Gouda, dazu bunter Salat;4,74;2,99;1
2018-08-14;Tue;Angebote;Marokkanische Kichererbsenpfanne mit Rosmarinkartoffeln;4,52;2,77;2
2018-08-14;Tue;Pasta;Tomatensoße mit Austernpilzen;;;2
2018-08-14;Tue;Pasta;Carbonara Frankfurter Art;;;0
2018-08-14;Tue;Pasta;Hausgemachte Pasta mit Petersilienpesto;;;2
2018-08-14;Tue;Ofenfrisch;Pizza Tonno mit Thunfisch, Zwiebeln und Mais;3,76;2,66;0
2018-08-14;Tue;Ofenfrisch;Pizza Caprese mit Tomaten, Basilikum und Mozzarella;;;1
2018-08-14;Tue;Tagessuppe;Chili sin carne;;;2
2018-08-14;Tue;Tagessuppe;Blaubeer-Buttermilchkaltschale;;;1
2018-08-15;Wed;Angebote;Bratwurst mit bunten Gemüse und Kartoffelpüree;4,0;2,25;0
2018-08-15;Wed;Angebote;Gebratene Teigtaschen auf Tomatenragout mit Käse gratiniert;4,0;2,25;1
2018-08-15;Wed;Angebote;Langos mit Knoblauchcreme Aioli und Antipasti;4,0;2,25;2
2018-08-15;Wed;Pasta;Tomatenratatouille;;;2
2018-08-15;Wed;Pasta;Tomatensoße Bolognese;;;0
2018-08-15;Wed;Pasta;Hausgemachte Pasta mit Petersilienpesto;;;2
2018-08-15;Wed;Ofenfrisch;Pizza Tonno mit Thunfisch, Zwiebeln und Mais;3,76;2,66;0
2018-08-15;Wed;Ofenfrisch;Pizza Caprese mit Tomaten, Basilikum und Mozzarella;3,76;2,66;1
2018-08-15;Wed;Tagessuppe;Kichererbsen-Kokossuppe;;;2
2018-08-15;Wed;Tagessuppe;Blaubeer-Buttermilchkaltschale;;;1
2018-08-16;Thu;Angebote;Barbecueschnitzel (überbacken mit buntem Paprika und Käse), dazu Pommes frites und Salat;4,74;2,99;0
2018-08-16;Thu;Angebote;Schweineschnitzel mit Zitronenecke und Pommes frites;4,0;2,25;0
2018-08-16;Thu;Angebote;Süßkartoffel-Kokoscurry mit Gemüsebulgur und Salat;4,61;2,86;2
2018-08-16;Thu;Pasta;Ricotta-Spinatsoße;;;1
2018-08-16;Thu;Pasta;Ungarischer Schweinegulasch;;;0
2018-08-16;Thu;Pasta;Hausgemachte Pasta mit Petersilienpesto;;;2
2018-08-16;Thu;Tagessuppe;Kichererbsen-Kokossuppe;;;2
2018-08-16;Thu;Tagessuppe;Blaubeer-Buttermilchkaltschale;;;1
2018-08-17;Fri;Angebote;Italian Style Burger mit Rindfleisch, Serranoschinken, Rucola, Tomaten, roten Zwiebeln und Hirtenkäse, dazu Pommes frites;5,3;3,55;0
2018-08-17;Fri;Angebote;Deftige Bauernpfanne mit Schinken, Ei, Paprika und Mais, dazu Salat;4,41;2,66;0
2018-08-17;Fri;Angebote;Chili Burger mit Tomaten, roten Zwiebeln, Peperoni und Currymayonnaise, dazu Pommes frites;4,74;2,99;1
2018-08-17;Fri;Angebote;Pikante Sesamnudeln mit Erdnuss-Pfannengemüse;4,0;2,25;2
2018-08-17;Fri;Pasta;Zucchinirahmsoße mit gemischten Pilzen und Parmesan;;;0
2018-08-17;Fri;Pasta;Tomatensoße mit Jagdwurst und Schmorkraut;;;0
2018-08-17;Fri;Pasta;Hausgemachte Pasta mit Petersilienpesto;;;2
2018-08-17;Fri;Tagessuppe;Blaubeer-Buttermilchkaltschale;;;1
2018-08-20;Mon;Angebote;Rindergulasch mit Makkaroni und Salat;4,35;2,6;0
2018-08-20;Mon;Angebote;Graupenpfanne mit Gemüse und frittierten Teigtaschen (auch vegan möglich);4,0;2,25;1
2018-08-20;Mon;Pasta;Griechische Hackfleischsoße;;;0
2018-08-20;Mon;Pasta;Basilikumsoße mit getrockneten Tomaten;;;1
2018-08-20;Mon;Pasta;Hausgemachte Pasta mit Petersilienpesto;;;2
2018-08-20;Mon;Ofenfrisch;Pizza Kapstadt mit Wiener, Gewürzgurke und Röstzwiebeln;3,76;2,66;0
2018-08-20;Mon;Ofenfrisch;Pizza Bruscetta mit Rucola, marinierten Tomaten und gehobeltem italienischen Hartkäse;3,76;2,66;1
2018-08-20;Mon;Tagessuppe;Paprika-Käsesuppe;;;1
2018-08-20;Mon;Tagessuppe;Kalte Gurken-Joghurtsuppe;;;1
2018-08-21;Tue;Angebote;Thüringer Rostbrätl mit Bratkartoffeln und Salat;4,45;2,7;0
2018-08-21;Tue;Angebote;Kartoffelgnocchi mit Rucola und fruchtigem Tomatenragout;4,45;2,7;2
2018-08-21;Tue;Pasta;Pastasoße Napoli;;;2
2018-08-21;Tue;Pasta;Pastasoße mit Bauchspeck, Champignons und Kirschtomaten;;;0
2018-08-21;Tue;Tagessuppe;Gulaschsuppe;;;0
2018-08-21;Tue;Tagessuppe;Kalte Gurken-Joghurtsuppe;;;1
2018-08-22;Wed;Angebote;Seelachs im Backteig mit Kartoffelpüree und Bohnensalat;4,0;2,25;0
2018-08-22;Wed;Angebote;Paniertes Sojaschnitzel mit Rahmchampignons und Pommes frites;4,53;2,78;2
2018-08-22;Wed;Pasta;Chili sin carne;;;2
2018-08-22;Wed;Pasta;Tomatensoße Bolognese;;;0
2018-08-22;Wed;Pasta;Pasta mit Bärlauch-Rucolapesto;;;2
2018-08-22;Wed;Tagessuppe;Gulaschsuppe;;;0
2018-08-22;Wed;Tagessuppe;Kalte Gurken-Joghurtsuppe;;;1
2018-08-23;Thu;Angebote;Schweineschnitzel mit Zitronenecke und Pommes frites;4,0;2,25;0
2018-08-23;Thu;Angebote;Rotes Linsencurry mit Naan-Brot und Salat;4,0;2,25;2
2018-08-23;Thu;Pasta;Pastasoße mit Kürbis und Wirsing;;;2
2018-08-23;Thu;Pasta;Pusztasoße;;;0
2018-08-23;Thu;Pasta;Pasta mit Bärlauch-Rucolapesto;;;2
2018-08-23;Thu;Ofenfrisch;Pizza Kapstadt mit Wiener, Gewürzgurke und Röstzwiebeln;3,76;2,66;0
2018-08-23;Thu;Ofenfrisch;Pizza Bruscetta mit Rucola, marinierten Tomaten und gehobeltem italienischen Hartkäse;3,76;2,66;1
2018-08-23;Thu;Tagessuppe;Gulaschsuppe;;;0
2018-08-23;Thu;Tagessuppe;Kalte Gurken-Joghurtsuppe;;;1
2018-08-24;Fri;Angebote;Burger mit Angus-Patty, roter Zwiebel, Tomate, Gurke, Salat und würziger Burgersoße, dazu Steak fries;6,19;4,44;0
2018-08-24;Fri;Angebote;"Sunny Veggie Burger mit ""Ananas-Mayonnaise"", dazu Pommes frites";4,74;2,99;2
2018-08-24;Fri;Pasta;Grüne Paprikasoße;;;1
2018-08-24;Fri;Pasta;Hähnchengeschnetzeltes mit Tomaten, Champignons und Frischkäse;;;0
2018-08-24;Fri;Pasta;Pasta mit Bärlauch-Rucolapesto;;;2
2018-08-24;Fri;Ofenfrisch;Pizza Kapstadt mit Wiener, Gewürzgurke und Röstzwiebeln;3,76;2,66;0
2018-08-24;Fri;Ofenfrisch;Pizza Bruscetta mit Rucola, marinierten Tomaten und gehobeltem italienischen Hartkäse;3,76;2,66;1
2018-08-24;Fri;Ofenfrisch;Pizzabrot mit Käse und Knoblauch;2,87;1,77;0
2018-08-24;Fri;Tagessuppe;Kalte Gurken-Joghurtsuppe;;;1
2018-08-27;Mon;Angebote;Marokkanische Kefta-Kebabs mit Harissacreme (Chilicreme) und kleinen Rosmarin-Kartoffelspalten;4,35;2,6;0
2018-08-27;Mon;Angebote;Falafelbällchen mit scharfer Letschosoße, Erbsen und Kartoffelpüree;4,35;2,6;1
2018-08-27;Mon;Pasta;Cremige Käsesoße mit Blattspinat;;;0
2018-08-27;Mon;Pasta;Hackfleischsugo;;;0
2018-08-27;Mon;Pasta;Pasta mit Kressepesto;;;2
2018-08-27;Mon;Ofenfrisch;Pizza Bombay mit Hähnchenfleisch, Ananas und Currycreme;3,76;2,66;0
2018-08-27;Mon;Ofenfrisch;Blätterteigtasche gefüllt mit Spinat, Hirtenkäse und getr.Tomaten;4,19;2,44;1
2018-08-27;Mon;Tagessuppe;Rote Linsen-Kokossuppe;;;2
2018-08-27;Mon;Tagessuppe;Ananas-Chili-Kaltschale (Buchtel extra (A, A1): 0,23 €);;;2
2018-08-28;Tue;Angebote;Hähnchengyros mit Tsatsiki und Krautsalat im Fladenbrot;4,74;2,99;0
2018-08-28;Tue;Angebote;Türkische Linsenlaibchen mit Joghurt-Minzsoße, Erdnussreis und Salat;4,0;2,25;2
2018-08-28;Tue;Pasta;Tomatensoße mit Hirtenkäse;;;1
2018-08-28;Tue;Pasta;Pastasoße Arrabiata;;;2
2018-08-28;Tue;Pasta;Pasta mit Kressepesto;;;2
2018-08-28;Tue;Ofenfrisch;Pizza Bombay mit Hähnchenfleisch, Ananas und Currycreme;3,76;2,66;0
2018-08-28;Tue;Ofenfrisch;Blätterteigtasche gefüllt mit Spinat, Hirtenkäse und getr.Tomaten;4,19;2,44;1
2018-08-28;Tue;Tagessuppe;Ananas-Chili-Kaltschale (Buchtel extra (A, A1): 0,23 €);;;2
2018-08-29;Wed;Angebote;Seelachsfilet in Cornflakespanade mit Kartoffelsalat;4,46;2,71;0
2018-08-29;Wed;Angebote;Austernpilzschnitzelchen an Kräuter-Dip mit Schwenkkartoffeln und Salat;4,23;2,48;2
2018-08-29;Wed;Pasta;Fruchtiges Sojacurry;;;2
2018-08-29;Wed;Pasta;Tomatensoße Bolognese;;;0
2018-08-29;Wed;Pasta;Hausgemachte Pasta mit Kressepesto;;;2
2018-08-29;Wed;Ofenfrisch;Pizza Bombay mit Hähnchenfleisch, Ananas und Currycreme;3,76;2,66;0
2018-08-29;Wed;Ofenfrisch;Blätterteigtasche gefüllt mit Spinat, Hirtenkäse und getrockneten Tomaten;4,19;2,44;1
2018-08-29;Wed;Tagessuppe;Asiatische Linsensuppe;;;2
2018-08-29;Wed;Tagessuppe;Ananas-Chili-Kaltschale (Buchtel extra (A, A1): 0,23 €);;;2
